client : consumer11 , topic: result01 , partition: 0 , offset = 0, key = phone, value = OrderItem [itemName=iphone, quantity=3, windowStart=1478818805000, windowEnd=1478822405000, category=phone, price=5388.88, total=16166.64], timestamp = 1478818805000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1315, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821735000, windowEnd=1478825335000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821735000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1316, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821740000, windowEnd=1478825340000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821740000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1317, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821745000, windowEnd=1478825345000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821745000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1318, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821750000, windowEnd=1478825350000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821750000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1319, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821755000, windowEnd=1478825355000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821755000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1320, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821760000, windowEnd=1478825360000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821760000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1321, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821765000, windowEnd=1478825365000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821765000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1322, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821770000, windowEnd=1478825370000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821770000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1323, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821775000, windowEnd=1478825375000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821775000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1324, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821780000, windowEnd=1478825380000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821780000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1325, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821785000, windowEnd=1478825385000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821785000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1326, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821790000, windowEnd=1478825390000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821790000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1327, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821795000, windowEnd=1478825395000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821795000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1328, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821800000, windowEnd=1478825400000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821800000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1329, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821805000, windowEnd=1478825405000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821805000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1330, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821810000, windowEnd=1478825410000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821810000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1331, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821815000, windowEnd=1478825415000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821815000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1332, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821820000, windowEnd=1478825420000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821820000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1333, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821825000, windowEnd=1478825425000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821825000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1334, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821830000, windowEnd=1478825430000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821830000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1335, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821835000, windowEnd=1478825435000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821835000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1336, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821840000, windowEnd=1478825440000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821840000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1337, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821845000, windowEnd=1478825445000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821845000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1338, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821850000, windowEnd=1478825450000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821850000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1339, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821855000, windowEnd=1478825455000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821855000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1340, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821860000, windowEnd=1478825460000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821860000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1341, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821865000, windowEnd=1478825465000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821865000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1342, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821870000, windowEnd=1478825470000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821870000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1343, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821875000, windowEnd=1478825475000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821875000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1344, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821880000, windowEnd=1478825480000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821880000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1345, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821885000, windowEnd=1478825485000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821885000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1346, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821890000, windowEnd=1478825490000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821890000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1347, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821895000, windowEnd=1478825495000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821895000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1348, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821900000, windowEnd=1478825500000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821900000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1349, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821905000, windowEnd=1478825505000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821905000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1350, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821910000, windowEnd=1478825510000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821910000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1351, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821915000, windowEnd=1478825515000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821915000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1352, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821920000, windowEnd=1478825520000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821920000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1353, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821925000, windowEnd=1478825525000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821925000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1354, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821930000, windowEnd=1478825530000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821930000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1355, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821935000, windowEnd=1478825535000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821935000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1356, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821940000, windowEnd=1478825540000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821940000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1357, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821945000, windowEnd=1478825545000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821945000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1358, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821950000, windowEnd=1478825550000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821950000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1359, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821955000, windowEnd=1478825555000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821955000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1360, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821960000, windowEnd=1478825560000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821960000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1361, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821965000, windowEnd=1478825565000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821965000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1362, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821970000, windowEnd=1478825570000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821970000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1363, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821975000, windowEnd=1478825575000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821975000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1364, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821980000, windowEnd=1478825580000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821980000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1365, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821985000, windowEnd=1478825585000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821985000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1366, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821990000, windowEnd=1478825590000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821990000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1367, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478821995000, windowEnd=1478825595000, category=pad, price=4888.88, total=63555.44], timestamp = 1478821995000 
